pack_name,pack_rank,clip_id,row_id,source_batch,candidate_bucket,candidate_reason,reviewer_split_other_bucket,reviewer_manual_audit_label,reviewer_shot_attempt,reviewer_outcome,review_status,reviewed_by,review_timestamp,qa_status,notes,queue_source,source_artifact_path,supporting_audit_artifact_path,batch_type,review_task_type,source_domain,job_id,request_id,upload_trace_id,inference_attempt_id,model_version,predicted_flat_label,predicted_event_family,predicted_outcome,predicted_shot_subtype,proposal_accepted,family_gate_open,shot_head_invoked,acceptance_score,calibrated_acceptance_probability,energy_score,artifact_split_other_bucket,artifact_manual_audit_label,expected_event_family,expected_outcome,expected_shot_subtype,priority_score,pack_priority_reason
review_pack_03_remaining_predicted_other,11,2ea01fe440574bafa1102f9fb9bcf395:clip-1,expanded:phase4h_staging_eval_63clip:2ea01fe440574bafa1102f9fb9bcf395:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,2ea01fe440574bafa1102f9fb9bcf395,27d0724a-0947-4260-8429-bd1c2ad29213,02d96007cf2a4fa6b5f6146abac05e28,f0b6c28a90114f598c19379c2c92a8a0,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,12,740f0a30c73343eca6901114cc0b5379:clip-1,expanded:phase4h_staging_eval_63clip:740f0a30c73343eca6901114cc0b5379:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,740f0a30c73343eca6901114cc0b5379,ffabbb54-f225-440d-81a6-5b74524846dc,ecc8dd5d6076440299d0d7a7732b1d22,d9ab9ebdfe6d411d9224796560c6487b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,13,8867152c4929415eb191bdb9e3fadcd4:clip-1,expanded:phase4h_staging_eval_63clip:8867152c4929415eb191bdb9e3fadcd4:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,8867152c4929415eb191bdb9e3fadcd4,97eaf071-0a39-40d2-86d8-5011b0066465,28f5bb0f9f014d4bb88b72f83b3c2bea,a751f13b0b134e5997d7e3373277c70b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,14,92264ef1a96a4c529eeb521153c818ae:clip-1,expanded:phase4h_staging_eval_63clip:92264ef1a96a4c529eeb521153c818ae:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,92264ef1a96a4c529eeb521153c818ae,80e6b30c-56ed-41ee-8c13-1292e847bc39,e4c815de030d4c7eb741d0422e642a93,b319efe8b80e4cee9b4285e8f4fdef17,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,15,c341b1bcc5c4465aa1bda4426175d773:clip-1,expanded:phase4h_staging_eval_63clip:c341b1bcc5c4465aa1bda4426175d773:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,c341b1bcc5c4465aa1bda4426175d773,f1ba1791-ef0e-49ee-a7dd-b8f47a6aaa0d,05f96588b9164874b148a5c07a444870,30a49c31caa34e6883e14fad1d4533af,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,16,de5268717c784dc09519f483a9030027:clip-1,expanded:phase4h_staging_eval_63clip:de5268717c784dc09519f483a9030027:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,de5268717c784dc09519f483a9030027,b3ce5419-2bba-4f0e-b3fc-72cb9a55d609,e43889a8a2cb4ae089799a9d4eb8e821,2aebe8e4c2fb41718975c66ae6575f62,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,17,f363d2cf92fc423b8e3688a8d0717510:clip-1,expanded:phase4h_staging_eval_63clip:f363d2cf92fc423b8e3688a8d0717510:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,f363d2cf92fc423b8e3688a8d0717510,ac80efae-12ca-4850-a90b-a2975ad12f4a,4532cb26fdcd47afa4d62b418d121b37,52a57d93a5264098a19089205a9a78e4,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3898,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7585,priority_score=0.7585|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,18,082df9257cd741beaf54262191bf22f8:clip-1,expanded:phase4h_staging_eval_63clip:082df9257cd741beaf54262191bf22f8:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,082df9257cd741beaf54262191bf22f8,19a7024d-0a4c-4a9c-9125-8890acab1308,3474c2690ec642e09d7f555a6c51c647,15f03602451b41fc9d5a50bcdd7e31a1,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.315,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7473,priority_score=0.7473|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,19,9a7fb667d5634a69b4afe0d646e9d02d:clip-1,expanded:phase4h_staging_eval_63clip:9a7fb667d5634a69b4afe0d646e9d02d:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,9a7fb667d5634a69b4afe0d646e9d02d,d7898c64-2627-467e-977c-aa02de27529e,b8c978436e994b9c8eac319fa82f27fd,cd3c3a5fa6014167b78569e50a404492,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.315,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7473,priority_score=0.7473|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,20,cb25660165fe4fd282b65ff57274271c:clip-1,expanded:phase4h_staging_eval_63clip:cb25660165fe4fd282b65ff57274271c:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_miss,cb25660165fe4fd282b65ff57274271c,651af715-2068-45c4-b6b9-6b59d02d8401,6c2a1c1ab6c4462d985b7d5d95ae677d,e147784c45af4d4593ca82d9d90ab565,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.315,,,ambiguous_event,real_event_missed_by_model,shot_attempt,missed,layup,0.7473,priority_score=0.7473|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_03_remaining_predicted_other,21,4600758884ca4993aed7457816c241b2:clip-1,expanded:phase4h_staging_eval_63clip:4600758884ca4993aed7457816c241b2:clip-1:possible_real_event_miss,phase4h_staging_eval_63clip,possible_real_event_miss,predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,mined_eval_artifact,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,model_miss_review,staging_hoopcut_known_made,4600758884ca4993aed7457816c241b2,ee33f69d-e9cc-4832-8a4c-1965cdda0cf3,e98510e0bd544b718394e723a866e5f4,feadb641d58049bfbed00a17cd7a218b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,false,false,false,0.3084,,,ambiguous_event,real_event_missed_by_model,shot_attempt,made,dunk,0.7463,priority_score=0.7463|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=false|candidate_reason=predicted_highlight|predicted_event_family_other|artifact_expected_shot_attempt|artifact_manual_audit=real_event_missed_by_model|artifact_split_other=ambiguous_event|reviewer_fields_blank
