pack_name,pack_rank,clip_id,row_id,source_batch,candidate_bucket,candidate_reason,reviewer_split_other_bucket,reviewer_manual_audit_label,reviewer_shot_attempt,reviewer_outcome,review_status,reviewed_by,review_timestamp,qa_status,notes,queue_source,source_artifact_path,supporting_audit_artifact_path,batch_type,review_task_type,source_domain,job_id,request_id,upload_trace_id,inference_attempt_id,model_version,predicted_flat_label,predicted_event_family,predicted_outcome,predicted_shot_subtype,proposal_accepted,family_gate_open,shot_head_invoked,acceptance_score,calibrated_acceptance_probability,energy_score,artifact_split_other_bucket,artifact_manual_audit_label,expected_event_family,expected_outcome,expected_shot_subtype,priority_score,pack_priority_reason
review_pack_02_hard_negatives_priority,11,12e0f51797984456bfccc2b32096c29d:clip-1,seed:hard_negative_bucket_assignment:phase4h_staging_eval_63clip:12e0f51797984456bfccc2b32096c29d:clip-1,phase4h_staging_eval_63clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,hard_negative_bucket_assignment,staging_hoopcut_demo_mixed_unlabeled,12e0f51797984456bfccc2b32096c29d,75de7e25-bd41-444d-8b0b-cbb96b52e38b,1523c1a69fb24b3183ee6b105e835ffe,9dcfc9cdf6ca4d32bc0ef865fa86abc1,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0764,,,ambiguous_event,ambiguous_clip,,,,0.9615,priority_score=0.9615|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank
review_pack_02_hard_negatives_priority,12,5a7517db362e4fff9927ca4a4cd61a20:clip-1,seed:hard_negative_bucket_assignment:phase4h_staging_eval_63clip:5a7517db362e4fff9927ca4a4cd61a20:clip-1,phase4h_staging_eval_63clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,hard_negative_bucket_assignment,staging_hoopcut_demo_mixed_unlabeled,5a7517db362e4fff9927ca4a4cd61a20,3c658dcc-2035-4725-a0af-46e26c531fa4,c153e1028f6c4bc3a5453c39c75b72d7,913b06de06224cefaa4c0d59d6b738b2,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0764,,,ambiguous_event,ambiguous_clip,,,,0.9615,priority_score=0.9615|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank
review_pack_02_hard_negatives_priority,13,5e50bbdeee384b87861484382dba5a68:clip-1,seed:hard_negative_bucket_assignment:phase4h_staging_eval_63clip:5e50bbdeee384b87861484382dba5a68:clip-1,phase4h_staging_eval_63clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,hard_negative_bucket_assignment,staging_hoopcut_demo_mixed_unlabeled,5e50bbdeee384b87861484382dba5a68,440b5087-3be5-4846-a07e-67a9be01b927,27dbbdc9ebbc4da99243d79fe17b61e3,522205ddc72f4cc8a7674ee6582308d7,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0764,,,ambiguous_event,ambiguous_clip,,,,0.9615,priority_score=0.9615|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank
review_pack_02_hard_negatives_priority,14,e4d3f501f1ca4f84b85a9d616915ec00:clip-1,seed:hard_negative_bucket_assignment:phase4h_staging_eval_63clip:e4d3f501f1ca4f84b85a9d616915ec00:clip-1,phase4h_staging_eval_63clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,hard_negative_bucket_assignment,staging_hoopcut_demo_mixed_unlabeled,e4d3f501f1ca4f84b85a9d616915ec00,884f57e4-04ad-425c-9727-ce63eee1c19e,d8f156cea46f446fb34e37bc7dfddbe8,a43c545243b14ad9a46f244e44414b8f,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0764,,,ambiguous_event,ambiguous_clip,,,,0.9615,priority_score=0.9615|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank
review_pack_02_hard_negatives_priority,15,fe3725699c294933a25eb76937a15b45:clip-1,seed:hard_negative_bucket_assignment:phase4h_staging_eval_63clip:fe3725699c294933a25eb76937a15b45:clip-1,phase4h_staging_eval_63clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_staging_eval/shadow_eval_report.json,services/inference/evals/phase4h_staging_eval/phase4h_audit_queue.json,staging,hard_negative_bucket_assignment,staging_hoopcut_demo_mixed_unlabeled,fe3725699c294933a25eb76937a15b45,27e1da89-6d5c-42b4-9ec0-022528e2831f,2cd49be199eb442ab1134378680e7b71,859067e0469f4d18832c6a43ce379865,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0764,,,ambiguous_event,ambiguous_clip,,,,0.9615,priority_score=0.9615|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=artifact_manual_audit=ambiguous_clip|artifact_split_other=ambiguous_event|event_family_other|hard_negative_bucket_assignment|needs_human_bucket_assignment|predicted_event_family_other|predicted_highlight|reviewer_fields_blank
review_pack_02_hard_negatives_priority,16,1ce65fa7f590407ebf96324cc30277d8:clip-1,seed:hard_negative_bucket_assignment:phase4h_acceptor_smoke_15clip:1ce65fa7f590407ebf96324cc30277d8:clip-1,phase4h_acceptor_smoke_15clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,hard_negative_bucket_assignment,staging_hoopcut_known_miss,1ce65fa7f590407ebf96324cc30277d8,39bc94d2-aafe-481f-ac2c-815c071fe263,79f0eb41f6484bf0ab8ef8c758b37d3c,2ca24d2b5a7a4d87bf3c5cbe38bf491b,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0661,0.9339,-1.1815,ambiguous_event,,,,,0.9599,priority_score=0.9599|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_02_hard_negatives_priority,17,7cdf4a39699f4c0ca5e6acacdcab30b1:clip-1,seed:hard_negative_bucket_assignment:phase4h_acceptor_smoke_15clip:7cdf4a39699f4c0ca5e6acacdcab30b1:clip-1,phase4h_acceptor_smoke_15clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,hard_negative_bucket_assignment,staging_hoopcut_known_miss,7cdf4a39699f4c0ca5e6acacdcab30b1,fbdcbc85-3964-4c94-ba77-30c5beea3eac,8d521aff21614e7d8e24065acd629774,d6c4a1a6198d455f8849609f930c555a,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0661,0.9339,-1.1815,ambiguous_event,,,,,0.9599,priority_score=0.9599|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_02_hard_negatives_priority,18,dfca3ccbf44443f481fb9f8bb91b3087:clip-1,seed:hard_negative_bucket_assignment:phase4h_acceptor_smoke_15clip:dfca3ccbf44443f481fb9f8bb91b3087:clip-1,phase4h_acceptor_smoke_15clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,hard_negative_bucket_assignment,staging_hoopcut_known_miss,dfca3ccbf44443f481fb9f8bb91b3087,685e2132-e496-465c-8139-c22dadbd9a30,b624810f53494747bed0a69a5af9ae3e,633d19eeda224dabb3f57e78ae723642,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0661,0.9339,-1.1815,ambiguous_event,,,,,0.9599,priority_score=0.9599|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_02_hard_negatives_priority,19,2b49f9b5803041b5b821a48ff2c1fa42:clip-1,seed:hard_negative_bucket_assignment:phase4h_acceptor_smoke_15clip:2b49f9b5803041b5b821a48ff2c1fa42:clip-1,phase4h_acceptor_smoke_15clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,hard_negative_bucket_assignment,staging_hoopcut_known_miss,2b49f9b5803041b5b821a48ff2c1fa42,9800355f-a2cf-401b-8986-085e02c2c84d,067f96857dba41b5aa80509bb62f9473,409bafdca297457689cd733332fecf28,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0655,0.9345,-1.1892,ambiguous_event,,,,,0.9598,priority_score=0.9598|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank
review_pack_02_hard_negatives_priority,20,3b626f1e2d5b4291b4a8a3a7f2cebbd6:clip-1,seed:hard_negative_bucket_assignment:phase4h_acceptor_smoke_15clip:3b626f1e2d5b4291b4a8a3a7f2cebbd6:clip-1,phase4h_acceptor_smoke_15clip,dead_ball|replay_or_reaction|setup|true_negative_non_event,hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank,,,,,needs_review,,,not_started,,seed_queue,services/inference/evals/phase4h_acceptor_smoke/shadow_eval_report.json,,smoke,hard_negative_bucket_assignment,staging_hoopcut_known_miss,3b626f1e2d5b4291b4a8a3a7f2cebbd6,8e1e9c4a-5bab-4655-aed2-913283230ba4,807b9e91da4549a3a3b31494a56e76e2,a60b7964c7214e74ab3db36733a8eade,temporal-event-detector-tridet-proposal-conditioned-shot-specialist-v2,Highlight,other,uncertain,,False,False,False,0.0655,0.9345,-1.1892,ambiguous_event,,,,,0.9598,priority_score=0.9598|provenance_score=6|artifact_split_other=ambiguous_event|proposal_accepted=False|candidate_reason=hard_negative_bucket_assignment|predicted_highlight|event_family_other|needs_human_bucket_assignment|artifact_split_other=ambiguous_event|reviewer_fields_blank
